event_name,event_time,event_mag,net,sta,comp,slat,slon,sevla,dist,snr,polarity,sharpness,ray_azimuth,take_off_angle,P_time,S_time
sparta1.5229,2020-08-11T00:40:37,-0.81,US,BLA,BHZ,37.2113,-80.42049,634.0,101.20845,1.377701254200995,x,x,36.285133,89.96264152534073,2020-08-11T00:40:54.450281Z,2020-08-11T00:41:06.251919Z
sparta1.5251,2020-08-11T00:43:47,-1.27,US,BLA,BHZ,37.2113,-80.42049,634.0,99.56131,0.20860979808101865,x,x,36.97095,89.59888872322134,2020-08-11T00:44:04.166729Z,2020-08-11T00:44:15.776600Z
sparta1.5432,2020-08-11T01:09:46,-0.65,ET,GFM,HHZ,36.111,-81.807,1726.0,76.147896,1.7812690583121653,x,x,237.11548,,2020-08-11T01:09:59.129227Z,2020-08-11T01:10:08.008530Z
sparta1.5432,2020-08-11T01:09:46,-0.65,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.8023602,1.9806180561288367,x,x,165.49127,,2020-08-11T01:09:46.155889Z,2020-08-11T01:09:46.268082Z
sparta1.5432,2020-08-11T01:09:46,-0.65,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.0232882,1.5245653911644164,x,x,241.07028,,2020-08-11T01:09:46.860923Z,2020-08-11T01:09:47.449928Z
sparta1.5432,2020-08-11T01:09:46,-0.65,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.9453,-0.11651652245696026,x,x,273.66254,,2020-08-11T01:09:57.197969Z,2020-08-11T01:10:04.771162Z
sparta1.5432,2020-08-11T01:09:46,-0.65,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.84431,0.5454382485227331,x,x,103.28689,,2020-08-11T01:09:57.352909Z,2020-08-11T01:10:05.030886Z
sparta1.5432,2020-08-11T01:09:46,-0.65,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.13748,0.5232833753651636,x,x,188.62697,,2020-08-11T01:09:58.256263Z,2020-08-11T01:10:06.551271Z
sparta1.5432,2020-08-11T01:09:46,-0.65,US,BLA,BHZ,37.2113,-80.42049,634.0,100.60829,0.3849898742161842,x,x,36.633938,89.84995593124157,2020-08-11T01:10:03.346872Z,2020-08-11T01:10:15.078571Z
sparta1.5459,2020-08-11T01:13:39,-1.58,ET,GFM,HHZ,36.111,-81.807,1726.0,76.55013,0.808473349217589,x,x,235.3788,89.68645434858496,2020-08-11T01:13:52.198771Z,2020-08-11T01:14:01.125107Z
sparta1.5459,2020-08-11T01:13:39,-1.58,ET,S1NC,HHZ,36.4787,-81.09453,874.0,3.1351151,-1.0663675024076855,x,x,158.52084,,2020-08-11T01:13:39.530627Z,2020-08-11T01:13:39.896247Z
sparta1.5459,2020-08-11T01:13:39,-1.58,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.7264724,1.8309166113923725,x,x,217.03825,,2020-08-11T01:13:39.977414Z,2020-08-11T01:13:40.645200Z
sparta1.5459,2020-08-11T01:13:39,-1.58,N4,U54A,HHZ,36.5209,-81.8204,837.0,63.897545,4.214640523313141,U,E,271.79462,89.74941999485321,2020-08-11T01:13:50.017378Z,2020-08-11T01:13:57.468437Z
sparta1.5459,2020-08-11T01:13:39,-1.58,N4,U56A,HHZ,36.3472,-80.3829,363.0,67.28344,-3.4929096001753477,x,x,104.869675,89.73234632266416,2020-08-11T01:13:50.601116Z,2020-08-11T01:13:58.446960Z
sparta1.5459,2020-08-11T01:13:39,-1.58,N4,V55A,HHZ,35.8518,-81.2149,313.0,73.12281,0.24343425232216653,x,x,187.63574,89.70330850789044,2020-08-11T01:13:51.598703Z,2020-08-11T01:14:00.125299Z
sparta1.5459,2020-08-11T01:13:39,-1.58,US,BLA,BHZ,37.2113,-80.42049,634.0,99.4761,-0.00479340677569476,x,x,37.80091,89.57627460807086,2020-08-11T01:13:56.152092Z,2020-08-11T01:14:07.752064Z
sparta1.5516,2020-08-11T01:21:59,-1.68,ET,GFM,HHZ,36.111,-81.807,1726.0,75.61207,-0.06071622732217226,x,x,237.0045,62.848191975894856,2020-08-11T01:22:12.039970Z,2020-08-11T01:22:20.858912Z
sparta1.5516,2020-08-11T01:21:59,-1.68,ET,S1NC,HHE,36.4787,-81.09453,874.0,0.9466217,-0.9149642901512249,x,x,129.71628,,2020-08-11T01:21:59.387933Z,2020-08-11T01:21:59.657055Z
sparta1.5516,2020-08-11T01:21:59,-1.68,US,BLA,BHZ,37.2113,-80.42049,634.0,101.061226,1.2201169980419886,x,x,36.81211,62.847949274453924,2020-08-11T01:22:16.426364Z,2020-08-11T01:22:28.211801Z
sparta1.5577,2020-08-11T01:30:43,-1.56,ET,GFM,HHZ,36.111,-81.807,1726.0,76.09727,0.5295592299711933,x,x,235.89517,,2020-08-11T01:30:56.120548Z,2020-08-11T01:31:04.993980Z
sparta1.5577,2020-08-11T01:30:43,-1.56,ET,S1NC,HHZ,36.4787,-81.09453,874.0,2.3811922,-1.7070026948852015,x,x,151.57123,,2020-08-11T01:30:43.416449Z,2020-08-11T01:30:43.704852Z
sparta1.5577,2020-08-11T01:30:43,-1.56,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.1031857,0.9376297213643602,x,x,222.74454,,2020-08-11T01:30:43.877401Z,2020-08-11T01:30:44.477543Z
sparta1.5577,2020-08-11T01:30:43,-1.56,N4,U54A,HHZ,36.5209,-81.8204,837.0,63.942978,-0.7776047632985337,x,x,272.53168,,2020-08-11T01:30:54.025272Z,2020-08-11T01:31:01.481668Z
sparta1.5577,2020-08-11T01:30:43,-1.56,N4,U56A,HHZ,36.3472,-80.3829,363.0,67.06297,-0.8960173454598369,x,x,104.193054,,2020-08-11T01:30:54.563110Z,2020-08-11T01:31:02.383245Z
sparta1.5577,2020-08-11T01:30:43,-1.56,N4,V55A,HHZ,35.8518,-81.2149,313.0,72.30878,0.3178067624830606,x,x,187.7338,,2020-08-11T01:30:55.458269Z,2020-08-11T01:31:03.889890Z
sparta1.5577,2020-08-11T01:30:43,-1.56,US,BLA,BHZ,37.2113,-80.42049,634.0,100.1192,1.4590164156066114,x,x,37.505753,89.93259662383225,2020-08-11T01:31:00.262508Z,2020-08-11T01:31:11.937153Z
sparta1.5751,2020-08-11T01:55:46,-1.0,ET,GFM,HHZ,36.111,-81.807,1726.0,76.77231,-0.28188187490406613,x,x,237.37857,62.843946832396924,2020-08-11T01:55:59.239088Z,2020-08-11T01:56:08.192677Z
sparta1.5751,2020-08-11T01:55:46,-1.0,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.9699517,2.1285568400889905,D,E,211.77328,,2020-08-11T01:55:46.352126Z,2020-08-11T01:55:46.597032Z
sparta1.5751,2020-08-11T01:55:46,-1.0,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.6773715,0.2335206806740625,x,x,244.12799,,2020-08-11T01:55:47.020126Z,2020-08-11T01:55:47.716802Z
sparta1.5751,2020-08-11T01:55:46,-1.0,N4,U54A,HHZ,36.5209,-81.8204,837.0,65.65253,-0.014464654224511013,x,x,273.58588,,2020-08-11T01:55:57.322906Z,2020-08-11T01:56:04.980598Z
sparta1.5751,2020-08-11T01:55:46,-1.0,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.16302,0.19172128314924292,x,x,103.47636,,2020-08-11T01:55:57.238493Z,2020-08-11T01:56:04.839100Z
sparta1.5751,2020-08-11T01:55:46,-1.0,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.29496,1.8900620739969352,x,x,189.19138,,2020-08-11T01:55:58.285986Z,2020-08-11T01:56:06.601095Z
sparta1.5751,2020-08-11T01:55:46,-1.0,US,BLA,BHZ,37.2113,-80.42049,634.0,100.146706,1.4590008781647192,x,x,36.328274,62.843729571596164,2020-08-11T01:56:03.268246Z,2020-08-11T01:56:14.946754Z
sparta1.5779,2020-08-11T01:59:51,-1.69,ET,GFM,HHZ,36.111,-81.807,1726.0,75.293495,-1.5641065746427034,x,x,238.14606,62.854665311521686,2020-08-11T02:00:03.986631Z,2020-08-11T02:00:12.769510Z
sparta1.5779,2020-08-11T01:59:51,-1.69,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.8531902,1.7322305670333773,x,x,13.1079855,,2020-08-11T01:59:51.441197Z,2020-08-11T01:59:51.746343Z
sparta1.5779,2020-08-11T01:59:51,-1.69,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.480067,2.801994444403003,D,E,259.4247,,2020-08-11T01:59:51.872282Z,2020-08-11T01:59:52.468970Z
sparta1.5779,2020-08-11T01:59:51,-1.69,N4,U54A,HHZ,36.5209,-81.8204,837.0,65.075294,2.892091227407862,D,E,275.0749,,2020-08-11T02:00:02.226410Z,2020-08-11T02:00:09.818821Z
sparta1.5779,2020-08-11T01:59:51,-1.69,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.48617,0.9203819336524294,x,x,101.91937,,2020-08-11T02:00:02.297142Z,2020-08-11T02:00:09.937370Z
sparta1.5779,2020-08-11T01:59:51,-1.69,N4,V55A,HHZ,35.8518,-81.2149,313.0,69.549515,-2.0671253441240345,x,x,188.83182,,2020-08-11T02:00:02.996910Z,2020-08-11T02:00:11.110401Z
sparta1.5779,2020-08-11T01:59:51,-1.69,US,BLA,BHZ,37.2113,-80.42049,634.0,101.898544,-0.8905658032076709,x,x,36.09123,62.854393582196465,2020-08-11T02:00:08.571579Z,2020-08-11T02:00:20.455303Z
sparta1.5942,2020-08-11T02:23:17,-1.44,ET,GFM,HHZ,36.111,-81.807,1726.0,75.83098,-2.157692070325438,x,x,235.97762,,2020-08-11T02:23:30.074589Z,2020-08-11T02:23:38.916941Z
sparta1.5942,2020-08-11T02:23:17,-1.44,ET,S1NC,HHZ,36.4787,-81.09453,874.0,2.2592115,4.357710440969668,D,E,145.11151,,2020-08-11T02:23:17.389686Z,2020-08-11T02:23:17.659971Z
sparta1.5942,2020-08-11T02:23:17,-1.44,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.81889,0.42249710295858545,x,x,223.3025,,2020-08-11T02:23:17.825662Z,2020-08-11T02:23:18.390818Z
sparta1.5942,2020-08-11T02:23:17,-1.44,N4,U54A,HHZ,36.5209,-81.8204,837.0,63.79567,0.7700210768409728,x,x,272.75302,,2020-08-11T02:23:27.999761Z,2020-08-11T02:23:35.438905Z
sparta1.5942,2020-08-11T02:23:17,-1.44,N4,U56A,HHZ,36.3472,-80.3829,363.0,67.15822,1.4821615908482333,x,x,103.959625,,2020-08-11T02:23:28.579433Z,2020-08-11T02:23:36.410612Z
sparta1.5942,2020-08-11T02:23:17,-1.44,N4,V55A,HHZ,35.8518,-81.2149,313.0,72.048874,-1.469161740443522,x,x,187.63354,,2020-08-11T02:23:29.413393Z,2020-08-11T02:23:37.814665Z
sparta1.5942,2020-08-11T02:23:17,-1.44,US,BLA,BHZ,37.2113,-80.42049,634.0,100.40683,-1.2564830837557812,x,x,37.492813,89.84462057321461,2020-08-11T02:23:34.312150Z,2020-08-11T02:23:46.020364Z
sparta1.598,2020-08-11T02:28:41,-1.24,ET,GFM,HHZ,36.111,-81.807,1726.0,76.044945,-0.08551200060037195,x,x,236.0506,62.83781089430229,2020-08-11T02:28:54.112782Z,2020-08-11T02:29:02.980932Z
sparta1.598,2020-08-11T02:28:41,-1.24,ET,S1NC,HHZ,36.4787,-81.09453,874.0,2.1715503,3.151057975483704,D,E,150.72737,,2020-08-11T02:28:41.446299Z,2020-08-11T02:28:41.754908Z
sparta1.598,2020-08-11T02:28:41,-1.24,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.00871,2.798721920669453,U,E,224.89978,,2020-08-11T02:28:41.892061Z,2020-08-11T02:28:42.502120Z
sparta1.598,2020-08-11T02:28:41,-1.24,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.02381,-0.30390697212772644,x,x,272.70795,,2020-08-11T02:28:52.040981Z,2020-08-11T02:28:59.507954Z
sparta1.598,2020-08-11T02:28:41,-1.24,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.94463,1.0225228813822491,x,x,104.042816,,2020-08-11T02:28:52.544346Z,2020-08-11T02:29:00.351748Z
sparta1.598,2020-08-11T02:28:41,-1.24,N4,V55A,HHZ,35.8518,-81.2149,313.0,72.12052,-1.0351389380958351,x,x,187.81212,,2020-08-11T02:28:53.436230Z,2020-08-11T02:29:01.846817Z
sparta1.598,2020-08-11T02:28:41,-1.24,US,BLA,BHZ,37.2113,-80.42049,634.0,100.23416,-2.5783339639534244,x,x,37.404152,62.83760281072773,2020-08-11T02:28:58.282780Z,2020-08-11T02:29:09.971130Z
sparta1.6053,2020-08-11T02:39:19,-1.41,ET,GFM,HHZ,36.111,-81.807,1726.0,75.5577,-1.4915140984328294,x,x,236.46265,,2020-08-11T02:39:32.028406Z,2020-08-11T02:39:40.839563Z
sparta1.6053,2020-08-11T02:39:19,-1.41,ET,S1NC,HHZ,36.4787,-81.09453,874.0,1.6498361,2.3822497246747467,D,E,135.14342,,2020-08-11T02:39:19.358191Z,2020-08-11T02:39:19.607201Z
sparta1.6053,2020-08-11T02:39:19,-1.41,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.4452376,2.656926496224286,D,E,230.57185,,2020-08-11T02:39:19.791251Z,2020-08-11T02:39:20.333132Z
sparta1.6053,2020-08-11T02:39:19,-1.41,N4,U54A,HHZ,36.5209,-81.8204,837.0,63.96047,0.8607461985914047,x,x,273.36005,,2020-08-11T02:39:30.029566Z,2020-08-11T02:39:37.488894Z
sparta1.6053,2020-08-11T02:39:19,-1.41,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.871574,0.8338762418262828,x,x,103.418594,,2020-08-11T02:39:30.531281Z,2020-08-11T02:39:38.329926Z
sparta1.6053,2020-08-11T02:39:19,-1.41,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.388695,-0.43511815019644273,x,x,187.80952,,2020-08-11T02:39:31.300659Z,2020-08-11T02:39:39.625730Z
sparta1.6053,2020-08-11T02:39:19,-1.41,US,BLA,BHZ,37.2113,-80.42049,634.0,100.87237,-0.25349253923496357,x,x,37.199417,62.834844925020555,2020-08-11T02:39:36.392611Z,2020-08-11T02:39:48.155251Z
sparta1.6133,2020-08-11T02:50:50,-0.5,ET,GFM,HHZ,36.111,-81.807,1726.0,75.98433,-0.3906402070837855,x,x,235.81409,89.67867111261306,2020-08-11T02:51:03.101227Z,2020-08-11T02:51:11.961594Z
sparta1.6133,2020-08-11T02:50:50,-0.5,ET,S1NC,HHZ,36.4787,-81.09453,874.0,2.478729,3.075433655272321,U,E,148.72679,,2020-08-11T02:50:50.417429Z,2020-08-11T02:50:50.706494Z
sparta1.6133,2020-08-11T02:50:50,-0.5,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.018955,2.487609111640386,U,E,221.26944,,2020-08-11T02:50:50.855406Z,2020-08-11T02:50:51.440678Z
sparta1.6133,2020-08-11T02:50:50,-0.5,N4,U54A,HHZ,36.5209,-81.8204,837.0,63.788933,0.7157144916788192,x,x,272.5147,89.73739811960857,2020-08-11T02:51:00.998659Z,2020-08-11T02:51:08.437057Z
sparta1.6133,2020-08-11T02:50:50,-0.5,N4,U56A,HHZ,36.3472,-80.3829,363.0,67.21744,0.5205849809931459,x,x,104.180336,89.7207456478244,2020-08-11T02:51:01.589745Z,2020-08-11T02:51:09.427896Z
sparta1.6133,2020-08-11T02:50:50,-0.5,N4,V55A,HHZ,35.8518,-81.2149,313.0,72.31267,-0.052366291690667977,x,x,187.60994,89.69621925669753,2020-08-11T02:51:02.459032Z,2020-08-11T02:51:10.891168Z
sparta1.6133,2020-08-11T02:50:50,-0.5,US,BLA,BHZ,37.2113,-80.42049,634.0,100.19303,1.7309195847516485,x,x,37.58274,89.56487815439992,2020-08-11T02:51:07.275721Z,2020-08-11T02:51:18.959301Z
sparta1.6298,2020-08-11T03:14:31,-1.69,ET,GFM,HHZ,36.111,-81.807,1726.0,75.877396,-1.038873433170165,x,x,236.00357,89.73656751935262,2020-08-11T03:14:44.082724Z,2020-08-11T03:14:52.930578Z
sparta1.6298,2020-08-11T03:14:31,-1.69,ET,S1NC,HHZ,36.4787,-81.09453,874.0,2.2251058,2.3828951006075103,U,E,146.29361,,2020-08-11T03:14:31.374067Z,2020-08-11T03:14:31.633816Z
sparta1.6298,2020-08-11T03:14:31,-1.69,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.8569236,2.913745987825317,U,E,223.81296,,2020-08-11T03:14:31.827627Z,2020-08-11T03:14:32.394115Z
sparta1.6298,2020-08-11T03:14:31,-1.69,N4,U54A,HHZ,36.5209,-81.8204,837.0,63.853127,0.37172699075080806,x,x,272.7528,89.80527795268023,2020-08-11T03:14:42.009674Z,2020-08-11T03:14:49.455524Z
sparta1.6298,2020-08-11T03:14:31,-1.69,N4,U56A,HHZ,36.3472,-80.3829,363.0,67.10198,1.1980628706832688,x,x,103.97008,89.78619581899567,2020-08-11T03:14:42.569782Z,2020-08-11T03:14:50.394434Z
sparta1.6298,2020-08-11T03:14:31,-1.69,N4,V55A,HHZ,35.8518,-81.2149,313.0,72.05443,0.7110423231647617,x,x,187.67941,89.75788903351612,2020-08-11T03:14:43.414444Z,2020-08-11T03:14:51.816427Z
sparta1.6298,2020-08-11T03:14:31,-1.69,US,BLA,BHZ,37.2113,-80.42049,634.0,100.37357,-0.23449016979906973,x,x,37.466454,89.60741593572016,2020-08-11T03:14:48.306755Z,2020-08-11T03:15:00.011322Z
sparta1.6374,2020-08-11T03:25:31,-2.0,ET,GFM,HHZ,36.111,-81.807,1726.0,76.18276,-1.025848633610341,x,x,237.83067,,2020-08-11T03:25:44.135654Z,2020-08-11T03:25:53.019299Z
sparta1.6374,2020-08-11T03:25:31,-2.0,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.33707845,-2.556139201817087,x,x,270.36087,,2020-08-11T03:25:31.182598Z,2020-08-11T03:25:31.312852Z
sparta1.6374,2020-08-11T03:25:31,-2.0,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.2034287,1.332201548226681,x,x,251.50354,,2020-08-11T03:25:31.905717Z,2020-08-11T03:25:32.525019Z
sparta1.6374,2020-08-11T03:25:31,-2.0,N4,U54A,HHZ,36.5209,-81.8204,837.0,65.536255,-0.7372639882648125,x,x,274.31555,,2020-08-11T03:25:42.300503Z,2020-08-11T03:25:49.943035Z
sparta1.6374,2020-08-11T03:25:31,-2.0,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.14472,-0.8927032012459512,x,x,102.73253,,2020-08-11T03:25:42.232953Z,2020-08-11T03:25:49.829799Z
sparta1.6374,2020-08-11T03:25:31,-2.0,N4,V55A,HHZ,35.8518,-81.2149,313.0,70.45112,-0.9139923829113934,x,x,189.1582,,2020-08-11T03:25:43.138467Z,2020-08-11T03:25:51.353803Z
sparta1.6374,2020-08-11T03:25:31,-2.0,US,BLA,BHZ,37.2113,-80.42049,634.0,100.91624,0.8668819458570466,x,x,36.128517,62.829753586101724,2020-08-11T03:25:48.399961Z,2020-08-11T03:26:00.167565Z
sparta1.6548,2020-08-11T03:50:29,-1.36,ET,GFM,HHZ,36.111,-81.807,1726.0,77.13935,-0.5987943821113353,x,x,237.23022,62.82922234502903,2020-08-11T03:50:42.300508Z,2020-08-11T03:50:51.295647Z
sparta1.6548,2020-08-11T03:50:29,-1.36,ET,S1NC,HHZ,36.4787,-81.09453,874.0,1.3879876,-2.259272976542849,x,x,210.81718,,2020-08-11T03:50:29.287279Z,2020-08-11T03:50:29.488335Z
sparta1.6548,2020-08-11T03:50:29,-1.36,ET,S2NC,HHZ,36.46379,-81.14582,934.0,6.0228443,-2.071506269996332,x,x,241.81508,,2020-08-11T03:50:30.043332Z,2020-08-11T03:50:30.755625Z
sparta1.6548,2020-08-11T03:50:29,-1.36,N4,U54A,HHZ,36.5209,-81.8204,837.0,65.83054,1.1833404803879242,x,x,273.25714,,2020-08-11T03:50:40.351162Z,2020-08-11T03:50:48.027950Z
sparta1.6548,2020-08-11T03:50:29,-1.36,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.05511,-2.0430292875202967,x,x,103.83349,,2020-08-11T03:50:40.217428Z,2020-08-11T03:50:47.803774Z
sparta1.6548,2020-08-11T03:50:29,-1.36,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.689804,-0.41795801940650423,x,x,189.30382,,2020-08-11T03:50:41.351938Z,2020-08-11T03:50:49.711637Z
sparta1.6548,2020-08-11T03:50:29,-1.36,US,BLA,BHZ,37.2113,-80.42049,634.0,99.73204,-0.687468935535054,x,x,36.361942,62.829038281679246,2020-08-11T03:50:46.195795Z,2020-08-11T03:50:57.825317Z
sparta1.673,2020-08-11T04:16:47,-1.58,ET,GFM,HHZ,36.111,-81.807,1726.0,75.67548,-1.6267996805770144,x,x,237.37746,62.869319004314654,2020-08-11T04:17:00.057095Z,2020-08-11T04:17:08.887619Z
sparta1.673,2020-08-11T04:16:47,-1.58,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.46860343,2.1609489328508453,U,E,119.0765,,2020-08-11T04:16:47.566207Z,2020-08-11T04:16:47.955896Z
sparta1.673,2020-08-11T04:16:47,-1.58,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.5909195,0.7289112583754764,x,x,245.81241,,2020-08-11T04:16:47.965585Z,2020-08-11T04:16:48.625410Z
sparta1.673,2020-08-11T04:16:47,-1.58,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.774704,-0.5604137317373961,x,x,274.15756,,2020-08-11T04:16:58.180340Z,2020-08-11T04:17:05.741560Z
sparta1.673,2020-08-11T04:16:47,-1.58,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.92365,0.5709339651021332,x,x,102.779465,,2020-08-11T04:16:58.378082Z,2020-08-11T04:17:06.073101Z
sparta1.673,2020-08-11T04:16:47,-1.58,N4,V55A,HHZ,35.8518,-81.2149,313.0,70.56349,-2.4572583643246224,x,x,188.52507,,2020-08-11T04:16:59.176702Z,2020-08-11T04:17:07.411802Z
sparta1.673,2020-08-11T04:16:47,-1.58,US,BLA,BHZ,37.2113,-80.42049,634.0,101.17343,-1.3699549499154737,x,x,36.54181,62.86903280348224,2020-08-11T04:17:04.449661Z,2020-08-11T04:17:16.250763Z
sparta1.6776,2020-08-11T04:23:25,-1.58,ET,GFM,HHZ,36.111,-81.807,1726.0,75.80212,-2.4188926259847907,x,x,235.66415,89.68860925253155,2020-08-11T04:23:38.069799Z,2020-08-11T04:23:46.908913Z
sparta1.6776,2020-08-11T04:23:25,-1.58,ET,S1NC,HHZ,36.4787,-81.09453,874.0,2.6722157,4.186001970433639,U,E,144.60074,,2020-08-11T04:23:25.450813Z,2020-08-11T04:23:25.762455Z
sparta1.6776,2020-08-11T04:23:25,-1.58,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.897261,1.9595655974153807,x,x,218.50989,,2020-08-11T04:23:25.834442Z,2020-08-11T04:23:26.405535Z
sparta1.6776,2020-08-11T04:23:25,-1.58,N4,U54A,HHZ,36.5209,-81.8204,837.0,63.525467,-0.17810153367374654,x,x,272.46954,89.74950493395893,2020-08-11T04:23:35.953224Z,2020-08-11T04:23:43.360893Z
sparta1.6776,2020-08-11T04:23:25,-1.58,N4,U56A,HHZ,36.3472,-80.3829,363.0,67.485214,1.6128356409000555,x,x,104.17343,89.72963691603441,2020-08-11T04:23:36.635906Z,2020-08-11T04:23:44.505276Z
sparta1.6776,2020-08-11T04:23:25,-1.58,N4,V55A,HHZ,35.8518,-81.2149,313.0,72.337746,0.04603970220124991,x,x,187.39697,89.7056033957895,2020-08-11T04:23:37.463346Z,2020-08-11T04:23:45.898401Z
sparta1.6776,2020-08-11T04:23:25,-1.58,US,BLA,BHZ,37.2113,-80.42049,634.0,100.305275,-1.4216965389045344,x,x,37.719994,89.57120848094588,2020-08-11T04:23:42.295059Z,2020-08-11T04:23:53.991718Z
sparta1.6814,2020-08-11T04:28:53,-0.9,ET,GFM,HHZ,36.111,-81.807,1726.0,75.44434,-1.4291872045564666,x,x,236.195,89.66757483650501,2020-08-11T04:29:06.008137Z,2020-08-11T04:29:14.805550Z
sparta1.6814,2020-08-11T04:28:53,-0.9,ET,S1NC,HHZ,36.4787,-81.09453,874.0,2.0158198,2.1085277607853303,D,E,133.91173,,2020-08-11T04:28:53.337583Z,2020-08-11T04:28:53.572653Z
sparta1.6814,2020-08-11T04:28:53,-0.9,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.3823843,1.4186939489591657,x,x,225.86075,,2020-08-11T04:28:53.745627Z,2020-08-11T04:28:54.256657Z
sparta1.6814,2020-08-11T04:28:53,-0.9,N4,U54A,HHZ,36.5209,-81.8204,837.0,63.659435,-1.490426230149347,x,x,273.16797,89.72183149821367,2020-08-11T04:29:03.976341Z,2020-08-11T04:29:11.399649Z
sparta1.6814,2020-08-11T04:28:53,-0.9,N4,U56A,HHZ,36.3472,-80.3829,363.0,67.20541,1.317759630605663,x,x,103.54918,89.70545848412917,2020-08-11T04:29:04.587685Z,2020-08-11T04:29:12.424440Z
sparta1.6814,2020-08-11T04:28:53,-0.9,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.57667,-0.2525682731230568,x,x,187.55397,89.68533958774199,2020-08-11T04:29:05.332145Z,2020-08-11T04:29:13.678472Z
sparta1.6814,2020-08-11T04:28:53,-0.9,US,BLA,BHZ,37.2113,-80.42049,634.0,100.865364,-1.2405499787146481,x,x,37.406525,89.55152621153124,2020-08-11T04:29:10.391663Z,2020-08-11T04:29:22.153656Z
sparta1.6838,2020-08-11T04:32:21,-1.23,ET,GFM,HHZ,36.111,-81.807,1726.0,76.45276,1.1687927562359506,x,x,238.47583,,2020-08-11T04:32:34.181782Z,2020-08-11T04:32:43.096630Z
sparta1.6838,2020-08-11T04:32:21,-1.23,ET,S1NC,HHZ,36.4787,-81.09453,874.0,1.1728024,1.0957444016017683,x,x,299.90118,,2020-08-11T04:32:21.211474Z,2020-08-11T04:32:21.361258Z
sparta1.6838,2020-08-11T04:32:21,-1.23,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.7150345,2.257064309025432,U,E,259.2307,,2020-08-11T04:32:21.979498Z,2020-08-11T04:32:22.648703Z
sparta1.6838,2020-08-11T04:32:21,-1.23,N4,U54A,HHZ,36.5209,-81.8204,837.0,66.25994,0.7744903587676528,x,x,274.77805,,2020-08-11T04:32:32.424618Z,2020-08-11T04:32:40.151094Z
sparta1.6838,2020-08-11T04:32:21,-1.23,N4,U56A,HHZ,36.3472,-80.3829,363.0,64.35477,1.3024487671422944,x,x,102.364586,,2020-08-11T04:32:32.096092Z,2020-08-11T04:32:39.600388Z
sparta1.6838,2020-08-11T04:32:21,-1.23,N4,V55A,HHZ,35.8518,-81.2149,313.0,69.98844,0.8232995290999335,x,x,189.78789,,2020-08-11T04:32:33.067158Z,2020-08-11T04:32:41.228186Z
sparta1.6838,2020-08-11T04:32:21,-1.23,US,BLA,BHZ,37.2113,-80.42049,634.0,100.98991,-1.2182562595941868,x,x,35.626774,89.84312581764077,2020-08-11T04:32:38.412663Z,2020-08-11T04:32:50.188858Z
sparta1.7084,2020-08-11T05:07:42,-1.67,ET,GFM,HHZ,36.111,-81.807,1726.0,76.92005,-0.2343394889117187,x,x,236.40054,89.67198115638142,2020-08-11T05:07:55.262566Z,2020-08-11T05:08:04.232048Z
sparta1.7084,2020-08-11T05:07:42,-1.67,ET,S1NC,HHZ,36.4787,-81.09453,874.0,2.0012932,3.2395159756457725,D,E,177.72878,,2020-08-11T05:07:42.335105Z,2020-08-11T05:07:42.568496Z
sparta1.7084,2020-08-11T05:07:42,-1.67,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.810086,1.322593370984131,x,x,231.04538,,2020-08-11T05:07:42.991808Z,2020-08-11T05:07:43.669330Z
